alert_id,transaction_id,client_id,date,hour,amount,transaction_type,counterparty_country,alert_confidence,ml_suspicion_score,reason_codes,explanation,is_suspicious
AML-2024-0316,TXN_07574,CLIENT_028,2024-10-17,19,8233.47,TRANSFER,Switzerland,CRITICAL,0.9612864288334209,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,233.47 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0317,TXN_03758,CLIENT_041,2024-03-10,18,7892.98,CASH_DEPOSIT,UK,CRITICAL,0.96137816966948,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,892.98 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0318,TXN_04030,CLIENT_021,2025-11-09,15,7843.36,TRANSFER,Cayman Islands,CRITICAL,0.9615944827435153,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,843.36 in threshold range); high-risk jurisdiction (Cayman Islands - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0319,TXN_01340,CLIENT_036,2024-12-06,9,9543.57,CASH_DEPOSIT,France,CRITICAL,0.9541969976586745,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,543.57 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.95).",1
AML-2024-0320,TXN_09977,CLIENT_013,2025-06-06,18,9496.61,CASH_DEPOSIT,France,CRITICAL,0.9546077808082296,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,496.61 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.95).",1
AML-2024-0321,TXN_00065,CLIENT_007,2024-09-17,10,8220.02,CASH_DEPOSIT,USA,CRITICAL,0.9618956249064509,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,220.02 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0322,TXN_00285,CLIENT_048,2024-11-08,4,8266.66,ONLINE_PAYMENT,UK,CRITICAL,0.9620954025144995,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,266.66 in threshold range); transaction outside business hours (04:00); ML high confidence (score: 0.96).",1
AML-2024-0323,TXN_08277,CLIENT_047,2024-09-29,21,8829.26,CARD_PAYMENT,Russia,CRITICAL,0.9623148677240416,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,829.26 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0324,TXN_08795,CLIENT_048,2025-12-14,13,8269.21,CARD_PAYMENT,Russia,CRITICAL,0.9624072969378293,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,269.21 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0325,TXN_01061,CLIENT_005,2024-04-10,21,8915.24,CASH_DEPOSIT,UK,CRITICAL,0.9625522606276684,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,915.24 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0326,TXN_08571,CLIENT_049,2025-09-24,17,9551.98,WIRE_TRANSFER,Russia,CRITICAL,0.963033281282899,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,551.98 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0327,TXN_05545,CLIENT_032,2024-11-10,17,8098.17,CASH_DEPOSIT,UK,CRITICAL,0.9634850468779308,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,098.17 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0328,TXN_04770,CLIENT_027,2025-07-28,3,9423.08,CASH_DEPOSIT,France,CRITICAL,0.963535154845024,STRUCTURING|UNUSUAL_HOURS|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,423.08 in threshold range); transaction outside business hours (03:00); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0329,TXN_05746,CLIENT_020,2025-05-03,14,7996.54,WIRE_TRANSFER,British Virgin Islands,CRITICAL,0.9637672979085146,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,996.54 in threshold range); high-risk jurisdiction (British Virgin Islands - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0330,TXN_03434,CLIENT_026,2025-04-09,0,9338.18,CARD_PAYMENT,UK,CRITICAL,0.9639570801056506,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,338.18 in threshold range); transaction outside business hours (00:00); ML high confidence (score: 0.96).",1
AML-2024-0331,TXN_04638,CLIENT_039,2024-08-11,16,7809.49,CASH_DEPOSIT,Russia,CRITICAL,0.964509027050145,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,809.49 in threshold range); high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0332,TXN_07894,CLIENT_037,2025-06-15,15,8924.47,CASH_WITHDRAWAL,British Virgin Islands,CRITICAL,0.9645758320711734,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,924.47 in threshold range); high-risk jurisdiction (British Virgin Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.96).",1
AML-2024-0333,TXN_01625,CLIENT_018,2024-06-24,12,9205.67,CASH_DEPOSIT,UK,CRITICAL,0.9651261053929003,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,205.67 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0334,TXN_05912,CLIENT_018,2024-03-23,11,9110.24,CASH_DEPOSIT,UK,CRITICAL,0.9652477612723199,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,110.24 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0335,TXN_00558,CLIENT_044,2025-08-05,17,8881.4,CARD_PAYMENT,Cayman Islands,CRITICAL,0.9582960297530353,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,881.40 in threshold range); high-risk jurisdiction (Cayman Islands - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0336,TXN_07471,CLIENT_038,2024-09-14,21,7549.08,CASH_DEPOSIT,France,CRITICAL,0.9584236758819256,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,549.08 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.96).",1
AML-2024-0337,TXN_07686,CLIENT_040,2025-11-13,4,7841.33,CASH_DEPOSIT,UK,CRITICAL,0.9657438902758751,STRUCTURING|UNUSUAL_HOURS|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,841.33 in threshold range); transaction outside business hours (04:00); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0338,TXN_00249,CLIENT_016,2024-08-13,13,7791.15,CARD_PAYMENT,British Virgin Islands,CRITICAL,0.9658160992362138,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,791.15 in threshold range); high-risk jurisdiction (British Virgin Islands - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0339,TXN_04368,CLIENT_011,2024-03-08,15,9365.21,CASH_DEPOSIT,USA,CRITICAL,0.965962559855274,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,365.21 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0340,TXN_03959,CLIENT_037,2025-08-29,9,7888.07,CASH_DEPOSIT,Switzerland,CRITICAL,0.9659863480334931,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,888.07 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0341,TXN_08661,CLIENT_032,2025-03-16,17,7860.73,ONLINE_PAYMENT,Panama,CRITICAL,0.9660724799896991,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,860.73 in threshold range); high-risk jurisdiction (Panama - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0342,TXN_07494,CLIENT_048,2024-11-09,9,8463.16,CASH_DEPOSIT,France,CRITICAL,0.9664402851697984,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,463.16 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0343,TXN_00131,CLIENT_032,2025-03-01,1,8648.11,ONLINE_PAYMENT,Switzerland,CRITICAL,0.9664738478567216,STRUCTURING|UNUSUAL_HOURS|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,648.11 in threshold range); transaction outside business hours (01:00); high-risk jurisdiction (Switzerland - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0344,TXN_01801,CLIENT_032,2025-12-25,12,7681.32,CASH_DEPOSIT,UK,CRITICAL,0.966539141177558,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,681.32 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0345,TXN_00313,CLIENT_044,2025-03-20,18,8467.23,CASH_DEPOSIT,UK,CRITICAL,0.9666983349985451,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,467.23 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0346,TXN_08072,CLIENT_025,2025-06-19,11,9212.52,CASH_DEPOSIT,UK,CRITICAL,0.9667397447358372,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,212.52 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0347,TXN_09781,CLIENT_010,2024-04-20,14,9132.49,CASH_DEPOSIT,France,CRITICAL,0.9670310713734829,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,132.49 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0348,TXN_09920,CLIENT_044,2025-07-12,20,8169.46,CASH_DEPOSIT,UK,CRITICAL,0.9681789213300166,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,169.46 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0349,TXN_03852,CLIENT_040,2025-02-21,14,9108.21,CASH_DEPOSIT,UK,CRITICAL,0.9683821149759868,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,108.21 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0350,TXN_02442,CLIENT_036,2024-05-25,12,8241.54,ONLINE_PAYMENT,Switzerland,CRITICAL,0.9684407541139618,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,241.54 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0351,TXN_06966,CLIENT_041,2025-04-27,19,8218.8,CARD_PAYMENT,UAE,CRITICAL,0.9616955589639227,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,218.80 in threshold range); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.96).",1
AML-2024-0352,TXN_08273,CLIENT_026,2024-12-24,0,8838.45,CARD_PAYMENT,USA,CRITICAL,0.9617277643807518,STRUCTURING|UNUSUAL_HOURS|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,838.45 in threshold range); transaction outside business hours (00:00); ML high confidence (score: 0.96).",1
AML-2024-0353,TXN_04927,CLIENT_031,2024-09-22,11,9425.22,WIRE_TRANSFER,Russia,CRITICAL,0.9688587446703211,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,425.22 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0354,TXN_08121,CLIENT_028,2025-08-01,8,9154.82,CASH_DEPOSIT,UK,CRITICAL,0.9688812300171651,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,154.82 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0355,TXN_08168,CLIENT_040,2024-07-23,17,8887.75,CASH_DEPOSIT,UK,CRITICAL,0.9689766247957071,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,887.75 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0356,TXN_07558,CLIENT_010,2025-05-05,17,7591.54,CASH_DEPOSIT,USA,CRITICAL,0.9691504360890585,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,591.54 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0357,TXN_05424,CLIENT_039,2024-09-24,16,9279.28,CASH_DEPOSIT,UK,CRITICAL,0.9693390890163278,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,279.28 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0358,TXN_02909,CLIENT_007,2025-10-11,15,7813.15,CASH_DEPOSIT,France,CRITICAL,0.9695772224373915,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,813.15 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0359,TXN_07261,CLIENT_036,2025-03-13,14,8401.1,CARD_PAYMENT,Russia,CRITICAL,0.9695932938124396,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,401.10 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0360,TXN_00267,CLIENT_041,2025-09-06,18,8199.11,CASH_DEPOSIT,UK,CRITICAL,0.9699941216587321,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,199.11 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0361,TXN_06472,CLIENT_043,2025-09-18,15,7861.03,TRANSFER,Russia,CRITICAL,0.9700810871149831,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,861.03 in threshold range); high-risk jurisdiction (Russia - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0362,TXN_01432,CLIENT_044,2024-06-30,17,7527.47,CASH_WITHDRAWAL,Switzerland,CRITICAL,0.9705174050674384,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,527.47 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_WITHDRAWAL); ML high confidence (score: 0.97).",1
AML-2024-0363,TXN_06994,CLIENT_006,2025-04-29,17,8298.81,CARD_PAYMENT,Switzerland,CRITICAL,0.9708923248081082,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,298.81 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0364,TXN_05872,CLIENT_010,2024-09-03,15,8464.32,CASH_DEPOSIT,Germany,CRITICAL,0.9712309842207608,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,464.32 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0365,TXN_07431,CLIENT_040,2025-03-13,14,9160.51,CASH_DEPOSIT,UK,CRITICAL,0.9716045681335601,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,160.51 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0366,TXN_00455,CLIENT_008,2024-07-04,17,8456.78,CASH_DEPOSIT,Panama,CRITICAL,0.9725382467879983,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,456.78 in threshold range); high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0367,TXN_05394,CLIENT_045,2024-09-14,17,8001.56,TRANSFER,UAE,CRITICAL,0.9656146660683995,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,001.56 in threshold range); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0368,TXN_07979,CLIENT_040,2025-08-17,11,8386.02,TRANSFER,British Virgin Islands,CRITICAL,0.9656810731722534,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,386.02 in threshold range); high-risk jurisdiction (British Virgin Islands - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0369,TXN_06464,CLIENT_047,2024-04-04,20,9236.27,CARD_PAYMENT,UAE,CRITICAL,0.9730183053183439,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,236.27 in threshold range); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0370,TXN_08286,CLIENT_043,2024-09-26,13,7930.53,CASH_DEPOSIT,UK,CRITICAL,0.9730796978642618,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,930.53 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0371,TXN_07378,CLIENT_017,2024-06-30,14,8984.3,CARD_PAYMENT,UAE,CRITICAL,0.9735478443889519,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,984.30 in threshold range); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.97).",1
AML-2024-0372,TXN_05473,CLIENT_047,2024-12-14,19,7855.57,CASH_DEPOSIT,Switzerland,CRITICAL,0.9736515536354373,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,855.57 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0373,TXN_07609,CLIENT_041,2025-12-14,20,7999.07,CASH_DEPOSIT,France,CRITICAL,0.974772718904503,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,999.07 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0374,TXN_02964,CLIENT_016,2025-09-24,11,7955.28,CASH_DEPOSIT,Panama,CRITICAL,0.9748881292960706,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,955.28 in threshold range); high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.97).",1
AML-2024-0375,TXN_06346,CLIENT_048,2025-11-30,15,7664.17,CASH_DEPOSIT,UK,CRITICAL,0.9757313666096235,STRUCTURING|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,664.17 in threshold range); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.98).",1
AML-2024-0376,TXN_04536,CLIENT_005,2025-03-03,21,8273.69,CASH_DEPOSIT,Switzerland,CRITICAL,0.9758405683077647,STRUCTURING|HIGH_RISK_JURISDICTION|CASH_TRANSACTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,273.69 in threshold range); high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_DEPOSIT); ML high confidence (score: 0.98).",1
AML-2024-0377,TXN_08866,CLIENT_016,2025-07-22,11,8520.8,TRANSFER,UAE,CRITICAL,0.9773647312735829,STRUCTURING|HIGH_RISK_JURISDICTION|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,520.80 in threshold range); high-risk jurisdiction (UAE - FATF monitored); ML high confidence (score: 0.98).",1
